date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:15	613/613	---M--	200	added ('OK')	image/png	etag:%229180dcf-265-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/default_thumb.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/default_thumb.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:16	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229180dd4-9f1-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/loader.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/loader.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:16	45371/45371	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:20%20GMT	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:17	45365/45365	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:21%20GMT	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/light_rounded/loader.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/light_rounded/loader.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:18	45332/45332	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:22%20GMT	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:21	355981/355981	---M--	200	added ('OK')	image/svg+xml	etag:%229180bde-56e8d-525d95dd41e89%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:24	64464/64464	---M--	200	added ('OK')	text/html	etag:%229180bdd-fbd0-525d95dcee2ad%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.woff2	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.html	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:34	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bda-10d0b-525d95dcb121a%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:35	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bda-10d0b-525d95dcb121a%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfontd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:37	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%229180bdc-13d84-525d95dcdec94%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:42	866205/866205	---M--	200	added ('OK')	image/svg+xml	etag:%229180bd2-d379d-525d95dc2d89c%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoon.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoon.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:01	138204/138204	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180bdf-21bdc-525d95dd7d3c3%22	http://corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fontawesome/fontawesome-webfont.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:12	199412/199412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bce-30af4-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoon.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoon.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:16	199412/199412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bce-30af4-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoon.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/Icomoond41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:17	7696/7696	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bd1-1e10-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:19	7696/7696	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bd1-1e10-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbiconsd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:20	5620/5620	---M--	200	added ('OK')	application/x-font-woff	etag:%229180bcf-15f4-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:21	7532/7532	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180bd0-1d6c-525d95db599f2%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:22	19236/19236	---M--	200	added ('OK')	image/svg+xml	etag:%229180bd4-4b24-525d95dc6c487%22	http://corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/icomoon/hbicons.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:22	302/302	---M--	200	added ('OK')	image/png	etag:%2291812f7-12e-523aa8b78d637%22	http://corefindings.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:22	323/323	---M--	200	added ('OK')	image/png	etag:%2291812f4-143-523aa8b78d637%22	http://corefindings.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:23	244/244	---M--	200	added ('OK')	image/png	etag:%2291812d9-f4-523aa8b78c2af%22	http://corefindings.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:23	495/495	---M--	200	added ('OK')	image/png	etag:%22918130b-1ef-523aa8b7cc222%22	http://corefindings.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:23	712/712	---M--	200	added ('OK')	image/png	etag:%229181273-2c8-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:23	841/841	---M--	200	added ('OK')	image/png	etag:%22918127e-349-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:24	694/694	---M--	200	added ('OK')	image/png	etag:%22918127b-2b6-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:24	544/544	---M--	200	added ('OK')	image/png	etag:%229181276-220-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:24	590/590	---M--	200	added ('OK')	image/png	etag:%229181272-24e-523aa8b7864ef%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:24	682/682	---M--	200	added ('OK')	image/png	etag:%22918127d-2aa-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:25	705/705	---M--	200	added ('OK')	image/png	etag:%22918126c-2c1-523aa8b7864ef%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:25	674/674	---M--	200	added ('OK')	image/png	etag:%229181270-2a2-523aa8b7864ef%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:25	717/717	---M--	200	added ('OK')	image/png	etag:%229181281-2cd-523aa8b786cbf%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:25	691/691	---M--	200	added ('OK')	image/png	etag:%229181283-2b3-523aa8b786cbf%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:26	700/700	---M--	200	added ('OK')	image/png	etag:%229181274-2bc-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:26	648/648	---M--	200	added ('OK')	image/png	etag:%22918127c-288-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:26	621/621	---M--	200	added ('OK')	image/png	etag:%22918126e-26d-523aa8b7864ef%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:26	688/688	---M--	200	added ('OK')	image/png	etag:%22918127f-2b0-523aa8b786cbf%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:04:27	700/700	---M--	200	added ('OK')	image/png	etag:%229181275-2bc-523aa8b7868d7%22	http://corefindings.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
